Customer_ID,Name,Email,Spending ($),Frequency (visits/month)
CUST13814,Sharon Smith,davidsonkaren@yahoo.com,14.901765076554733,12
CUST13815,Cynthia Cantu,dennis10@dorsey.info,14.710875947264196,5
CUST13816,Randy Vazquez,luisjackson@gmail.com,17.888472921491438,13
CUST13817,Brittany Martinez,tsullivan@ward.com,23.778300166666767,10
CUST13818,James Hunt,sellerslauren@yahoo.com,20.891991441137467,7
CUST13819,John Garrett,brendataylor@wolfe-johnson.biz,22.350118713203273,5
CUST13820,Jennifer Ellis,jason96@wheeler.net,20.06819754432996,8
CUST13821,Christopher Clarke,emiller@gmail.com,21.98757166533,9
CUST13822,Dr. Kristin Maxwell PhD,halljose@yahoo.com,18.236415673183892,8
CUST13823,Erika Ho,xhoward@hickman-ingram.com,15.693928047174802,11
CUST13824,Amy Jimenez,wchambers@harper.info,15.803825745417019,10
CUST13825,Carlos Edwards,cjohnson@lewis.com,15.55331591882653,14
CUST13826,Jennifer Hoffman,davisjulie@hotmail.com,26.32022903443106,9
CUST13827,Eddie Delacruz,kingmadison@brown-beck.com,24.886938452370902,7
CUST13828,Lisa Garcia,zhumphrey@fernandez.com,17.865712634583907,13
CUST13829,Denise Kane,aaron95@hotmail.com,20.83528501346695,7
CUST13830,Brian Mack,ilee@burgess.com,23.48693621192175,7
CUST13831,James Hines,howardjeffrey@yahoo.com,17.045285741461747,7
CUST13832,Shelly Donovan,jeffery73@smith-vega.com,19.38400098967088,12
CUST13833,Michael Mcbride,ubrown@hotmail.com,15.251597876775033,6
CUST13834,Amanda Thompson,lfoley@yahoo.com,15.637998830761202,8
CUST13835,Heather Johnston,gbryan@hotmail.com,23.359555197987035,12
CUST13836,Angela Andrews,rodriguezmary@yahoo.com,20.324393833979883,5
CUST13837,Craig Smith,beckryan@malone-figueroa.com,20.144074648508685,7
CUST13838,Luis Bender,roger50@gmail.com,25.68658336131302,8
CUST13839,Michael Turner,jacobphillips@gmail.com,17.855222367916255,10
CUST13840,Debbie Kelley DVM,apratt@bradshaw-ali.com,23.571995471954132,6
CUST13841,Sean Parker,myerslori@gmail.com,15.867642625391245,11
CUST13842,Maria Simmons,nlopez@hotmail.com,17.913191673271548,7
CUST13843,Amber Marshall,lowemichelle@gmail.com,16.382464772228634,12
CUST13844,Dana Santiago,reginashaw@henderson.org,16.037974298693953,6
CUST13845,Charles Cantrell,michael56@sherman.biz,28.89849969582771,13
CUST13846,Stephen Acosta,jessica74@payne.com,13.647870205510921,8
CUST13847,Christopher Stewart,paul47@yahoo.com,16.504825098580792,12
CUST13848,Kathy Wells,jtodd@thomas-hughes.info,9.763091062087678,8
CUST13849,Jacob Anthony,jorge84@hotmail.com,17.3833881411472,10
CUST13850,Danielle Ortiz,williamsjose@mueller-sanchez.com,19.09236964068583,12
CUST13851,Gabriela Green,beanandre@mcgee.com,24.230668756530637,9
CUST13852,Stephen Silva MD,toddandre@yahoo.com,17.490163517824392,10
CUST13853,Vernon Dorsey,leslie92@hotmail.com,14.18056438851518,6
CUST13854,Amber Mcintyre,jeffrey15@quinn.com,17.47541289962095,8
CUST13855,Mary Wolf,bmiller@gmail.com,21.315077424944736,9
CUST13856,Brian Osborne,sydneydavis@hotmail.com,23.794420129777215,5
CUST13857,Elizabeth Mullins,george19@gmail.com,16.814377539871913,11
CUST13858,Ashley Jones,nshannon@yahoo.com,15.276094497423127,10
CUST13859,Mary Bowman,jeremyhernandez@hess-allen.com,18.087309960414718,8
CUST13860,Luis Dominguez,christina28@williams.org,21.71520790846457,8
CUST13861,Christina Rodriguez,millerjeremiah@gmail.com,23.98694069486305,7
CUST13862,Crystal Hamilton,smithbrandi@young.org,14.880274309255606,5
CUST13863,Natasha Mahoney,acostasean@rose.com,16.395695604935444,10
CUST13864,Kaitlyn Sandoval,steven84@pearson.com,9.474913744671216,9
CUST13865,Stephanie Melton,andersonkevin@bryant-marshall.com,9.724354438333119,10
CUST13866,Joshua Reed,heidihughes@bell.com,14.458779374064589,14
CUST13867,Matthew Garcia,cbass@yahoo.com,15.053426590363841,5
CUST13868,Rebecca Bowen,davidvincent@ayala.com,17.590687580088,6
CUST13869,Isaac Stevenson,nbeck@hotmail.com,21.502328908209297,11
CUST13870,Christopher Norris,xrodriguez@hotmail.com,19.571482511847034,13
CUST13871,Christy Guerra,charles52@franco-robertson.com,21.3882527294782,10
CUST13872,Jeffery Elliott,amy78@yahoo.com,24.521817051153683,10
CUST13873,Andrea Coleman,lsandoval@pena.com,21.230584060865695,9
CUST13874,Tricia Davis,wrodriguez@reynolds-garrett.com,19.001681378102386,9
CUST13875,Diana Ferguson,jennifer39@green.org,22.299924332568864,10
CUST13876,Sean Clark,bblackburn@ball.com,10.53494058388145,6
CUST13877,Anthony Chang,jill35@moyer.com,18.712838459077663,14
CUST13878,Ronald Thompson,hpotts@gmail.com,23.206380449357503,10
CUST13879,Madison Morgan,wwalker@holden.com,19.269874998951526,8
CUST13880,Gerald Garcia,michaelsilva@greene.biz,21.13938910764503,7
CUST13881,Tara Baker,brian25@maldonado-woods.info,18.99878263864697,11
CUST13882,Scott Shelton,wgamble@jarvis-nelson.com,23.03694360638237,9
CUST13883,Steven Collier,elizabethlee@wheeler.com,24.44090380456269,14
CUST13884,Michelle Collins,mcameron@smith.com,9.49432553548871,7
CUST13885,Victoria Peterson,joseph17@yahoo.com,16.69118583997847,12
CUST13886,Katrina Manning,perrysally@yahoo.com,9.880340261992508,9
CUST13887,Erica Clark,shannonwatson@henderson.org,3.0,7
CUST13888,Mark Davis,brandymalone@johnson.com,22.9202501257018,13
CUST13889,Charles Mccormick,qrodriguez@gmail.com,23.966611744462316,6
CUST13890,Edward Pearson,hollandalicia@liu-krueger.com,17.471339679886125,7
CUST13891,Tyler James,jimenezvickie@mejia.org,16.54165670926041,7
CUST13892,Victoria Jackson,leescott@kelly.com,19.12495783024706,5
CUST13893,Alexander Thompson,tinacampbell@gmail.com,33.99941503322997,11
CUST13894,Jacob Marks,dixonrichard@gmail.com,14.775253860310485,10
CUST13895,Lori Andrews,maguilar@gmail.com,13.252462308355268,10
CUST13896,Brianna Mack,hopkinsdawn@king.net,22.99779522150105,10
CUST13897,Mary Paul,fhunt@hotmail.com,23.266050085221387,11
CUST13898,Jeffrey Kaiser,vicki59@yahoo.com,21.928247911461128,10
CUST13899,Ronald Richmond,thaney@yahoo.com,20.374100100432543,13
CUST13900,Bryan Taylor,matthewschristine@lynch.net,18.433160389223175,9
CUST13901,Robert Gonzalez,stephanierandall@anderson.com,12.50185363317509,5
CUST13902,Sheila Benjamin,pwilliams@bradley.com,29.30058028334288,5
CUST13903,Tara Diaz,imiller@yahoo.com,29.643990063941146,5
CUST13904,Christopher Hurley,hallcynthia@hotmail.com,17.507251334014278,6
CUST13905,Leslie Haney,sellersjeffrey@nguyen.com,27.03630426015424,8
CUST13906,Johnny Campbell,mauricerivera@gmail.com,21.71168625948471,10
CUST13907,Michael Escobar,jessica37@love.com,11.172887465924171,11
CUST13908,Matthew Miller,burtoncarla@gmail.com,11.633369939967773,9
CUST13909,Jeremy Sanchez,williamsderek@hotmail.com,23.80820437338572,11
CUST13910,Lisa Anderson,davidsonhector@sosa.com,26.436881360958687,6
CUST13911,Dawn Flores,joseph93@stokes.info,21.774588449454527,10
CUST13912,Cassandra Gibson,jacobharris@yahoo.com,21.27467922781954,7
CUST13913,Jimmy Clark,qbrown@hotmail.com,15.602528839293832,13
CUST13914,Allison Murphy,morgantimothy@yahoo.com,14.375039189071558,14
CUST13915,Brenda Brown,keith43@bishop.com,23.837148406820717,14
CUST13916,Amy Ramirez,opollard@yahoo.com,20.240244685477776,8
CUST13917,Beth Cain,hamiltonjudith@yahoo.com,19.40859679762682,9
CUST13918,Robin Reynolds,pattonstacy@yahoo.com,26.272857155570023,9
CUST13919,Angela Spencer,walkercarlos@stone-rodriguez.org,28.459528060959748,6
CUST13920,David Brown,fitzgeraldaustin@herman.org,22.913432822992064,8
CUST13921,Elizabeth York,hollowayjacob@ramos-maynard.biz,15.341801705646544,11
CUST13922,Scott Jones,martinryan@yahoo.com,20.263100479753103,6
CUST13923,Joe Massey,mjones@yahoo.com,17.879950454997946,9
CUST13924,Gloria Harris,katieknight@roy.com,19.30987228708224,9
CUST13925,Brian Brown,cunninghamcourtney@marquez-nelson.com,13.991876832614924,9
CUST13926,Mason Smith,joshuaguzman@hotmail.com,26.265936240982285,11
CUST13927,Steven Gray,leaton@harrison-walters.com,17.63503463426936,14
CUST13928,Rebekah Bowman,silvawilliam@phelps-bauer.com,28.019929314197526,11
CUST13929,Jordan Pittman,vasquezleah@wallace.com,19.36394510384761,12
CUST13930,Dale Clark,mollyfrazier@rojas-smith.info,17.59909243488579,5
CUST13931,Betty Hall,parkssuzanne@mcguire.com,16.651900966838678,7
CUST13932,William Johnson,kellerandrea@gmail.com,16.70350722869902,5
CUST13933,Bradley Reed,psaunders@stein-mathis.net,21.087755830878976,11
CUST13934,Sandra Mcintosh,goldenrobin@wiley.com,19.72167407105913,9
CUST13935,Briana Rocha,crystalcohen@hotmail.com,24.008674323544557,6
CUST13936,Jessica Parsons,jessicareynolds@hotmail.com,16.134041737982287,14
CUST13937,Maria Martin,taylorjeffrey@yahoo.com,21.15892036221666,6
CUST13938,Alicia Day,david79@gmail.com,26.05710030300056,11
CUST13939,Kim Galloway,richard85@gmail.com,26.907388604648247,9
CUST13940,Katelyn Beck,hallana@gmail.com,16.360645883639947,8
CUST13941,Martha Smith,robertlawson@yahoo.com,18.280236554165143,12
CUST13942,Jacob Barber,brandigomez@reynolds-patel.com,16.890940688540002,7
CUST13943,Matthew Rodriguez,vstein@tran.info,15.684739466036802,7
CUST13944,Jamie Shields,michael25@snyder.com,23.354117739834585,12
CUST13945,Donald Walker,morenonathan@hotmail.com,14.380824139507055,6
CUST13946,Gilbert Cobb,ysingh@brown.org,30.805574422182087,7
CUST13947,Raymond Shah,brenda45@bailey.com,21.166624570640835,8
CUST13948,Brittney Gomez,richard54@hotmail.com,19.105960005112212,14
CUST13949,Ashley Petersen,morrissara@martin.com,30.06421621809241,7
CUST13950,Cheryl Bailey,kaylawilliams@jones.net,13.435200892616171,12
CUST13951,Austin Reyes,markperry@taylor.net,16.11706663267275,10
CUST13952,Melinda Williams,rachel53@yahoo.com,13.740408469549456,7
CUST13953,Stephanie Young,mjones@hotmail.com,19.88097912672645,11
CUST13954,Melissa Kerr,kenneth81@gmail.com,16.802013517508925,8
CUST13955,Valerie Miller,ucollins@russell.org,13.491771274660174,7
CUST13956,Bradley Houston,judith12@johnson.com,14.080893548806937,6
CUST13957,Lori Valentine,tommybaker@collins-cooper.com,21.65622561766367,12
CUST13958,Marissa Brown,michaelrachel@brooks.com,23.16787359688978,12
CUST13959,Glenda Swanson,jmoore@barnes.com,13.09816166065752,6
CUST13960,Kimberly Blanchard,bethanywhite@hotmail.com,19.032391427316455,13
CUST13961,Misty Woods,betty28@yahoo.com,17.93219081214314,11
CUST13962,John Hernandez,gwilliams@gmail.com,16.723840444474206,10
CUST13963,Gerald Irwin,philliplopez@arroyo-garcia.biz,28.051208462707006,7
CUST13964,Brittany Holt,billybecker@berry.info,19.73568992549025,7
CUST13965,Stacey Wright,danielleweaver@hotmail.com,20.836161432204406,8
CUST13966,Robert Cooper,nanderson@yahoo.com,23.41486766120986,13
CUST13967,Anita Cook,gnguyen@hernandez.com,20.410684211418502,12
CUST13968,Catherine Hartman,ryanwatkins@jones-roberts.com,19.902112055907146,6
CUST13969,Raymond Brandt,taylorkevin@taylor.org,24.129641709282723,9
CUST13970,Anne Nguyen,qpatterson@gmail.com,17.104646864373162,14
CUST13971,Kent Graham,mary29@hotmail.com,17.743542418496776,10
CUST13972,Suzanne Sullivan,holly31@espinoza-higgins.org,15.023513374644532,9
CUST13973,Stephen Nielsen,palmermary@parsons-brown.org,27.065357750693842,5
CUST13974,Lori Dunn,aaron85@yahoo.com,22.777280763079126,13
CUST13975,Anthony Burton,mitchellmorgan@hotmail.com,21.16404056599881,14
CUST13976,Derrick Payne,moraleslori@wyatt-pearson.com,27.788527113682495,10
CUST13977,Jennifer Carpenter,heather20@hotmail.com,13.876871420243454,9
CUST13978,David Ware,karen49@gmail.com,19.583643045656128,10
CUST13979,Robert Roth,colonrenee@howard.com,12.572042453964672,7
CUST13980,Joann Davis,sheri61@walsh-brown.com,12.962495210643699,13
CUST13981,Garrett Johnson,jamesbishop@thompson.com,25.63308252669107,8
CUST13982,Jason Myers,jason51@hotmail.com,28.44900056328015,10
CUST13983,John Anderson,elizabethjimenez@decker.com,17.91863687282325,10
CUST13984,John Phillips,steven77@gmail.com,17.958101815303948,6
CUST13985,Michael Pierce,amandaharris@hotmail.com,17.793592341046438,13
CUST13986,Monica Rhodes,sullivaneduardo@yahoo.com,28.43692708955892,6
CUST13987,Lori Maddox,usmith@gmail.com,17.07852158058527,14
CUST13988,Paul Moreno,gfischer@gmail.com,28.330446049678574,9
CUST13989,Sarah Mills,tiffany36@yahoo.com,20.23350065636168,6
CUST13990,Noah Bird,adamlee@gmail.com,17.574838522124764,13
CUST13991,Crystal Perez,tiffany17@yahoo.com,21.34089679143033,6
CUST13992,Alex Stanley,tonyrobbins@yahoo.com,29.450808725180067,12
CUST13993,Ryan Taylor,dorothy59@gmail.com,20.817936498032015,5
CUST13994,Carlos Jenkins,epowell@ramos-chavez.info,19.023579126372198,7
CUST13995,Wayne Roberts,rhoffman@armstrong.com,22.668105147552076,11
CUST13996,Carl Sutton,jamesmccarty@fuentes.com,18.842032321779236,10
CUST13997,Abigail Johnson,thomas40@yahoo.com,14.363124518553121,6
CUST13998,Laurie Morris,kerrikim@gmail.com,19.632617966576245,13
CUST13999,Jonathan Beck,michellevaughan@gmail.com,24.35095465035807,6
CUST14000,Troy Crane,beth45@gmail.com,22.197589804521964,10
CUST14001,Meghan Fields,ewood@johnson.com,13.561756581334011,5
CUST14002,Jacqueline Mcmillan,corey49@gmail.com,23.988154810718846,7
CUST14003,Jacob Gutierrez,jdelacruz@gmail.com,22.54992879509665,9
CUST14004,Meghan Anderson,hernandezkathleen@williams.com,20.62395954178464,11
CUST14005,Kelly Gross,lphillips@gmail.com,25.41546249983899,7
CUST14006,Cindy Bell,ystanton@hotmail.com,24.5854365176543,13
CUST14007,Bryan Mcdonald,francisco87@yahoo.com,24.413472278336023,8
CUST14008,Mr. Michael Wright,simpsonbobby@gmail.com,11.243713646289606,13
CUST14009,Amy Ford,pgould@hotmail.com,23.207188712148753,7
CUST14010,Matthew Smith,sandersgina@meyers.com,18.535602157005272,7
CUST14011,Tanya Chavez,nguyenkimberly@figueroa.net,21.681123814178473,8
CUST14012,Kathryn Dickerson,pricejoshua@frederick.com,15.320644973862617,6
CUST14013,Katherine Lopez,amandaperez@gmail.com,24.592171648550135,9
CUST14014,Gabriela Blackburn,vegatammy@yahoo.com,25.340715120273515,13
CUST14015,Jennifer Bailey,michael86@martin-cervantes.com,19.512009553640688,12
CUST14016,Samantha Morgan,dennis12@gmail.com,11.52170047928762,12
CUST14017,Shawn Russell,jessicafrederick@williams.com,22.669624732300473,12
CUST14018,Angel Wade,ncasey@hotmail.com,21.01190785637319,12
CUST14019,Travis Berry,camposbrenda@hotmail.com,10.4144172893239,10
CUST14020,Christopher Holloway,wilsonbenjamin@melendez.com,19.983662242731263,11
CUST14021,Shawn Proctor,wrightstephanie@yahoo.com,24.078101538620412,14
CUST14022,Christina Carlson,petermcdowell@yahoo.com,8.79985382176293,9
CUST14023,Heather Henderson,hsmith@price.com,20.301171008552714,10
CUST14024,Jared Wallace IV,lpatterson@hotmail.com,21.11792773206346,7
CUST14025,Tyler Cox,fadams@carpenter-morales.biz,21.15391405288289,9
CUST14026,Andrew Powers,margaret97@randall-boyd.com,18.838957716519566,14
CUST14027,Jessica Williams,fsmith@hotmail.com,20.756282615663487,7
CUST14028,Janet Barrera,suzannerichards@hayes.com,18.9432671827029,9
CUST14029,Patrick Yu,sarah30@burns.com,18.6332918131367,14
CUST14030,Vanessa Kramer,john12@jordan.com,22.36963683864979,5
CUST14031,Michelle Barnes,wpatrick@gmail.com,32.79372094542987,5
CUST14032,Tonya Nelson,iliu@gmail.com,19.75126193059782,14
CUST14033,Ashley Fischer,hpeters@gmail.com,16.555307665794484,10
CUST14034,Matthew Obrien,iphillips@harrington.com,19.35564302498342,12
CUST14035,Debra Robles,nelsonbruce@lee.com,19.55517174625639,8
CUST14036,Kelly Daniels,clarkkyle@gmail.com,16.69385942080011,11
CUST14037,Jason Payne,michelleburgess@camacho.info,16.67508050098966,9
CUST14038,Ronald Page,garciamichael@james.net,15.749487401402451,6
CUST14039,Rebecca Baker,linda91@yahoo.com,17.159319711009463,9
CUST14040,Emily Williams,cruzalbert@sellers.biz,20.36768094276495,6
CUST14041,Michael Hall,wlong@thomas.org,19.53794979972671,13
CUST14042,Daniel Weaver,portercynthia@gmail.com,25.68292072818214,5
CUST14043,Geoffrey Buck,megan39@hotmail.com,9.766033046167017,7
CUST14044,Alexander Gross,brownedward@hotmail.com,19.128838485642603,5
CUST14045,Dana Mullen,zowen@martin.com,17.12805293083442,9
CUST14046,Brandon Moore,williamsmary@gmail.com,13.93304607476431,8
CUST14047,John Flores,fernandezmary@trevino-hicks.com,15.882605999918244,10
CUST14048,Terri Garrison,lawrencelaura@gmail.com,10.858189652032888,9
CUST14049,Lisa Price,savagedouglas@yahoo.com,19.205309161054885,11
CUST14050,Keith Salinas,rosalesmelanie@gmail.com,20.011375030864695,11
CUST14051,Jose Morris,marisa13@bryant.com,12.984431595606765,14
CUST14052,Mrs. Teresa Steele,klinerebecca@yahoo.com,19.69565333963627,9
CUST14053,David Kennedy,brooksdouglas@mullen.net,20.382119982530277,14
CUST14054,Nicole Adams,patricksmith@gmail.com,15.385093587384054,5
CUST14055,Patricia Smith,suzannefletcher@yahoo.com,20.459368535873175,13
CUST14056,Michael Davis,tiffany57@hotmail.com,20.25797487673054,6
CUST14057,Suzanne Johnson,edward36@watson-parsons.info,19.04046144260943,11
CUST14058,Samantha Davis,greentina@hotmail.com,23.920291866820143,7
CUST14059,Christina Robinson,brandi78@matthews.biz,25.22604767629626,14
CUST14060,Jeffrey Crawford,millercolleen@yahoo.com,25.4514586555934,10
CUST14061,Heather Johnson,hmartinez@crawford.org,15.682737405091945,9
CUST14062,Francis Todd,sdavis@hotmail.com,19.055568022405783,10
CUST14063,Andrew Adams,morganwhite@gmail.com,10.130597392040805,14
CUST14064,Kimberly Johnson,kathy24@hotmail.com,23.424518396453582,9
CUST14065,Joanne Ford,velasquezzachary@diaz.info,24.242671851214,13
CUST14066,Dawn Parker,priscillahopkins@waters.com,25.551706393193747,12
CUST14067,David Hogan,perezmonique@morgan-johnston.org,29.30045910576412,5
CUST14068,Michael Howard,ambermanning@rhodes.com,25.33261635374491,13
CUST14069,Alison Moran,amandamata@martin.com,22.68291511518245,6
CUST14070,Misty Johnson,marcus68@yahoo.com,20.499436059743925,9
CUST14071,Christopher Marsh,swright@yahoo.com,33.00092995918597,10
CUST14072,Ronald Jones,wesleysummers@robinson.net,21.316647224227456,14
CUST14073,Kristi Edwards,brandon31@hotmail.com,32.05220094553057,5
CUST14074,Ashley Duncan,amy63@herman-chapman.com,16.59137273949797,11
CUST14075,Anthony Wall,david92@henson.com,18.442063611364254,12
CUST14076,Cassandra Walton,calvinward@morris.com,23.799693068779426,5
CUST14077,Melissa Woodward,adamlong@edwards.com,4.974474928991718,14
CUST14078,Katherine Banks,owise@baldwin.com,18.802049288386918,8
CUST14079,Lori Russell,susan37@bennett-lewis.com,25.989309326955688,6
CUST14080,Jean Lee,awalter@yahoo.com,18.096651897440058,9
CUST14081,Austin Rodriguez,kristineburke@griffin.com,19.997584670770916,6
CUST14082,Anna Conrad,anna81@scott.com,12.104327691973808,13
CUST14083,Ryan Stein,smcclain@hotmail.com,17.96298234424707,13
CUST14084,Sarah Green,jenningsrebekah@yahoo.com,15.885090351046504,14
CUST14085,David Jones,kaiseredward@gmail.com,23.76367261954822,9
CUST14086,Brittney Owen,jennifer44@hotmail.com,24.039609621067207,9
CUST14087,Brandon Williams,tjones@yahoo.com,16.02243733330086,8
CUST14088,Philip Murray,acevedocheryl@clark-craig.org,15.264180675741281,5
CUST14089,David Ramirez,theresa90@cummings.com,27.805937644834614,14
CUST14090,Johnathan Lee,ejackson@watson.org,13.407702814642722,7
CUST14091,Joshua Weaver,pclark@duffy.info,23.9043320847014,8
CUST14092,Jody Hernandez,baileymicheal@yahoo.com,20.194111722470726,11
CUST14093,Amy Prince,robinarmstrong@yahoo.com,25.572086348685115,11
CUST14094,Nicholas Suarez,joseph89@castillo.net,21.008500073891515,11
CUST14095,Ian Jones,quinnelizabeth@browning.com,17.352051076141798,11
CUST14096,Ricky Hernandez,mmitchell@ramos.com,14.176300612908683,8
CUST14097,John Scott Jr.,bbruce@hoover.net,14.301268113551629,13
CUST14098,Joan Garner,pattersonpaula@gmail.com,13.692063579209954,8
CUST14099,Mitchell Gillespie,nelsonjohnathan@gmail.com,19.433934168948316,10
CUST14100,Madison Small,lisamartinez@murphy.com,24.057801251312114,5
CUST14101,Rachel Clements,george67@castillo.org,15.414945493003334,5
CUST14102,Heather Malone,fowlerkendra@rich.com,14.825444175528997,10
CUST14103,Antonio Martin,eric02@davidson.com,20.896604230810173,5
CUST14104,Michael Johnson,kevin66@yahoo.com,26.95328134288492,5
CUST14105,Shannon Arroyo,davisjessica@rodriguez.com,23.862887055451477,10
CUST14106,Rebecca Bennett,jack73@gmail.com,19.54292273159935,12
CUST14107,Vicki Thomas,owenswillie@moody.info,14.863115473547666,13
CUST14108,Kevin Orr,susan37@park.org,20.24126288817623,10
CUST14109,Robert Dunn,riverakelsey@hotmail.com,24.42376727418971,5
CUST14110,Bridget Garcia DDS,greendana@reyes.org,22.91934520978464,11
CUST14111,Jamie Duarte,david55@gmail.com,21.290310373707747,6
CUST14112,Mark Thomas,conwaysteve@gmail.com,25.548665356098862,11
CUST14113,Joel Jarvis,alexanderandrew@miller.org,27.486931485737056,14
CUST14114,Amy Rodriguez,harringtondustin@fox-howard.com,24.17966617140955,14
CUST14115,Ryan Smith,emily20@gmail.com,9.991644725759517,8
CUST14116,Wayne Olsen,christopherburton@yahoo.com,24.83368459149754,5
CUST14117,Timothy Cowan,valenzueladavid@wolf.org,19.263322029007412,13
CUST14118,Jason Garza,drakestephanie@lamb-green.biz,20.670230833598595,5
CUST14119,Brian Taylor,robert63@miller-wolfe.biz,18.73073371045881,11
CUST14120,Tanya Collins,campbellmarvin@ramirez.com,16.604227804013398,10
CUST14121,Felicia Jackson,avilajason@boyd-ramirez.com,8.141052304850955,11
CUST14122,Denise Miller,kristina30@yahoo.com,21.490271267604804,14
CUST14123,Curtis Garcia,ibishop@mcknight-mills.net,13.47995640561938,5
CUST14124,Jordan Murphy,jrivera@martinez.net,22.6040161331254,5
CUST14125,Travis Morris,michellekim@hotmail.com,18.02089233617893,10
CUST14126,Lauren Moon,williamsondavid@wilkerson-bryant.net,25.60773193937458,12
CUST14127,Anthony Tran,rchapman@hotmail.com,28.711935947061548,7
CUST14128,Sarah Holder,christopherwheeler@hotmail.com,19.359388409284975,14
CUST14129,Ronald Hudson,awilliams@hotmail.com,17.413088352627852,6
CUST14130,Alex Edwards,natalie85@reynolds.org,16.366180182755524,8
CUST14131,Samantha Jackson,ewinters@gmail.com,22.24864012593191,12
CUST14132,Zachary Rodriguez,jhunt@yahoo.com,17.104096371532524,13
CUST14133,Thomas Mckinney,hernandezconnor@taylor-orozco.com,19.87288565137716,10
CUST14134,Thomas Garcia,johnathanhorton@gmail.com,15.347769595723886,11
CUST14135,David Sanford,urussell@cherry.biz,20.25843245941559,5
CUST14136,Alyssa Dixon,luis40@gmail.com,28.320809677594895,9
CUST14137,Sabrina Carter,jeremiahsmith@ware-garcia.com,16.312606914064727,10
CUST14138,Lauren Kim MD,shellywolfe@anderson-turner.com,20.073328614180756,14
CUST14139,Kimberly Davis,amanda93@hotmail.com,22.455479698399316,10
CUST14140,Linda Nguyen,amytorres@miller.net,26.67796744496094,10
CUST14141,Crystal Collins,williambell@hotmail.com,25.766742607373317,11
CUST14142,Victoria Kennedy,regina70@carr.org,23.63433492929165,8
CUST14143,Stephanie Thomas,wtrujillo@yahoo.com,22.040881100662354,9
CUST14144,Tom Adams DDS,tiffany90@larson.com,34.346953482903515,10
CUST14145,David Perkins,robertbrock@house.com,23.540013233560547,13
CUST14146,Kelly Ellison,butleramy@flores.com,21.44398828616025,8
CUST14147,Melissa Long,campbellleroy@estrada.info,26.02469726762452,8
CUST14148,Angela Rose,clarkshawn@floyd.org,22.894002549233377,11
CUST14149,Jennifer Johnson,maguilar@lindsey.org,32.71778084274748,5
CUST14150,Lisa Fisher,bakerbarbara@carter.net,17.1989047587282,11
CUST14151,Robin Johns,allenwilliam@hotmail.com,19.76038679244207,12
CUST14152,David Perez,kathysmith@hotmail.com,13.325145768381947,6
CUST14153,Jason Washington,samantha79@shelton.com,19.44745684067528,8
CUST14154,Christina George,jdorsey@andrade-stout.org,14.117283749418553,8
CUST14155,Dylan Lewis,brandy51@yahoo.com,20.60768221947183,14
CUST14156,Steven Rogers,danielperez@powell.com,16.530898494343262,14
CUST14157,Michael Cook,jennifer41@gmail.com,23.945315603103683,10
CUST14158,Kevin Edwards,krowe@hotmail.com,17.53721314541018,11
CUST14159,Catherine Booth,claudia68@leonard.biz,23.55706039100526,11
CUST14160,Kimberly Keller,weeksbrittany@yahoo.com,18.946468235047732,8
CUST14161,Anna Walker,jessicasmith@velez-jones.net,25.956063648697523,7
CUST14162,Olivia Mann,ydennis@miller.biz,19.537129713645825,8
CUST14163,Courtney Miller,lisastone@yahoo.com,17.82786958771531,13
CUST14164,Tammy Davenport,dunlaprebecca@hotmail.com,10.901403155790005,14
CUST14165,Paul Norris,matthew20@yahoo.com,13.254388349216473,11
CUST14166,Teresa Smith,jwilliams@robinson-marquez.com,23.735898068465755,7
CUST14167,Mark Wilson,matthewbell@gmail.com,13.579808287173456,7
CUST14168,David Coleman,laurenmendoza@hotmail.com,24.77809507324436,9
CUST14169,Lori Jones,thomasdavid@gmail.com,17.825761853457003,12
CUST14170,Norma Best,laurenschroeder@hotmail.com,19.928348078600784,9
CUST14171,Raymond Fuller,jamesmckenzie@hotmail.com,22.814130985852138,10
CUST14172,Dawn Chavez,justin12@gmail.com,25.377783416001936,13
CUST14173,Tammy Everett,michaeljones@gmail.com,12.704610768577126,13
CUST14174,Eric Byrd,randolphstacy@hotmail.com,13.097854920002991,10
CUST14175,Nicholas Jones,paulagarcia@hotmail.com,18.68977229391594,9
CUST14176,David Johnson,wayneboyle@yahoo.com,25.98041601521595,12
CUST14177,Melissa White,dana67@colon.net,20.096238714949994,5
CUST14178,Mark Williams,patrickaustin@gmail.com,25.79722522257011,7
CUST14179,Carl Garza,carlwarner@hotmail.com,11.738242573023594,10
CUST14180,Douglas Wagner,pbowman@ball-chavez.com,17.184621295322344,12
CUST14181,Shaun Nelson,benjamin58@yahoo.com,20.37207630680728,10
CUST14182,Marvin Foley,vjohnson@yahoo.com,14.634632625799487,14
CUST14183,Kari Cross,sierra39@hodges.com,14.243071882669382,10
CUST14184,Alicia Cox,ryan02@gmail.com,15.984325752688083,8
CUST14185,Daniel Dennis,kimberly38@peters-maxwell.net,18.081320253648595,11
CUST14186,James Fuller,rachel20@hotmail.com,14.309315682556344,11
CUST14187,Anthony Gutierrez,seancastillo@gmail.com,26.088542597199034,5
CUST14188,Kristen Smith,sanchezlori@white-ayers.com,21.00936938069314,7
CUST14189,Michael Ward,hgaines@cook.com,21.571192883359263,13
CUST14190,Melissa Stone,stevenhines@kelley-mcmahon.org,21.416874352240207,10
